"","PSAvC","PSAvPSO"
"A_23_P2904",0,0
"A_23_P29046",0,0
"A_23_P29057",0,0
"A_23_P29067",0,0
"A_23_P29079",0,0
"A_23_P29081",0,0
"A_23_P29083",0,0
"A_23_P29096",0,0
"A_23_P29110",0,0
"A_23_P29118",0,0
"A_23_P29124",0,0
"A_23_P29141",0,0
"A_23_P29152",0,0
"A_23_P29153",0,0
"A_23_P29163",0,0
"A_23_P29179",0,0
"A_23_P29185",0,0
"A_23_P29199",0,0
"A_23_P2920",0,0
"A_23_P29204",0,0
"A_23_P29215",0,0
"A_23_P2922",0,0
"A_23_P29225",0,0
"A_23_P29237",0,0
"A_23_P29248",0,0
"A_23_P29257",0,0
"A_23_P29263",0,0
"A_23_P29282",0,0
"A_23_P29303",0,0
"A_23_P29318",0,0
"A_23_P29330",0,0
"A_23_P29347",0,0
"A_23_P2935",0,0
"A_23_P29365",0,0
"A_23_P29378",0,0
"A_23_P29384",0,0
"A_23_P29394",0,0
"A_23_P29411",0,0
"A_23_P2942",0,0
"A_23_P29422",0,0
"A_23_P29441",0,0
"A_23_P29495",0,0
"A_23_P29499",0,0
"A_23_P29504",0,0
"A_23_P29517",0,0
"A_23_P29551",0,0
"A_23_P29555",0,0
"A_23_P29566",0,0
"A_23_P29575",0,0
"A_23_P29594",0,0
"A_23_P2960",0,0
"A_23_P29608",0,0
"A_23_P29621",0,0
"A_23_P29630",0,0
"A_23_P29638",0,0
"A_23_P29655",0,0
"A_23_P29663",0,0
"A_23_P2967",0,0
"A_23_P29680",0,0
"A_23_P29684",0,0
"A_23_P29697",0,0
"A_23_P29719",0,0
"A_23_P29723",0,0
"A_23_P2973",0,0
"A_23_P29735",0,0
"A_23_P29747",0,0
"A_23_P29754",0,0
"A_23_P29769",0,0
"A_23_P29773",0,0
"A_23_P29784",0,0
"A_23_P29800",0,0
"A_23_P29803",0,0
"A_23_P29816",0,0
"A_23_P29830",0,0
"A_23_P29836",0,0
"A_23_P29851",0,0
"A_23_P29855",0,0
"A_23_P29866",0,0
"A_23_P29885",0,0
"A_23_P29897",0,0
"A_23_P2990",0,0
"A_23_P29922",0,0
"A_23_P29924",0,0
"A_23_P29939",0,0
"A_23_P29953",0,0
"A_23_P29965",0,0
"A_23_P29975",0,0
"A_23_P2998",0,0
"A_23_P29985",0,0
"A_23_P29994",0,0
"A_23_P300033",0,0
"A_23_P300056",0,0
"A_23_P300070",0,0
"A_23_P300076",0,0
"A_23_P300087",0,0
"A_23_P300090",0,0
"A_23_P300100",0,0
"A_23_P300112",0,0
"A_23_P300124",0,0
"A_23_P300136",0,0
"A_23_P300150",0,0
"A_23_P300174",0,0
"A_23_P30020",0,0
"A_23_P300220",0,0
"A_23_P30024",0,0
"A_23_P300245",0,1
"A_23_P300255",0,0
"A_23_P300301",0,0
"A_23_P30035",0,0
"A_23_P300479",0,0
"A_23_P300484",0,0
"A_23_P30050",0,0
"A_23_P300563",0,0
"A_23_P300600",0,0
"A_23_P30069",0,0
"A_23_P300714",0,0
"A_23_P300728",0,0
"A_23_P300740",0,0
"A_23_P30075",0,0
"A_23_P300770",0,0
"A_23_P300781",0,0
"A_23_P300797",0,0
"A_23_P300826",0,0
"A_23_P300847",0,0
"A_23_P300867",0,0
"A_23_P300905",0,0
"A_23_P30091",0,0
"A_23_P30098",0,0
"A_23_P301021",0,0
"A_23_P301051",0,0
"A_23_P301053",0,0
"A_23_P301079",0,0
"A_23_P301105",0,0
"A_23_P301133",0,0
"A_23_P301138",0,0
"A_23_P30115",0,0
"A_23_P30122",0,0
"A_23_P301247",0,0
"A_23_P30126",0,0
"A_23_P301304",0,0
"A_23_P301328",0,0
"A_23_P301336",0,0
"A_23_P301340",0,0
"A_23_P301360",0,0
"A_23_P301372",0,0
"A_23_P3014",0,0
"A_23_P301414",0,0
"A_23_P301476",0,0
"A_23_P301484",0,0
"A_23_P30150",0,0
"A_23_P301504",0,0
"A_23_P301521",0,0
"A_23_P301530",0,0
"A_23_P301572",0,0
"A_23_P30162",0,0
"A_23_P30163",0,0
"A_23_P301732",0,0
"A_23_P30175",0,0
"A_23_P301803",0,0
"A_23_P301846",0,0
"A_23_P301855",0,0
"A_23_P301877",0,0
"A_23_P301886",0,0
"A_23_P301896",0,0
"A_23_P301925",0,0
"A_23_P301942",0,0
"A_23_P301962",0,0
"A_23_P301971",0,0
"A_23_P301984",0,0
"A_23_P301995",0,0
"A_23_P30200",0,0
"A_23_P302005",0,0
"A_23_P302018",0,0
"A_23_P302028",0,0
"A_23_P302038",0,0
"A_23_P30204",0,0
"A_23_P302060",0,0
"A_23_P302078",0,0
"A_23_P302094",0,0
"A_23_P302116",0,0
"A_23_P302125",0,0
"A_23_P302134",0,0
"A_23_P30217",0,0
"A_23_P302207",0,0
"A_23_P30223",0,0
"A_23_P302302",0,0
"A_23_P302320",0,0
"A_23_P302386",0,0
"A_23_P30240",0,0
"A_23_P302404",0,0
"A_23_P30243",0,0
"A_23_P302470",0,0
"A_23_P302494",0,0
"A_23_P30254",0,0
"A_23_P302550",0,0
"A_23_P302568",0,0
"A_23_P302595",0,0
"A_23_P302634",0,0
"A_23_P30264",0,0
"A_23_P302654",0,0
"A_23_P302672",0,0
"A_23_P302681",0,0
"A_23_P302709",0,0
"A_23_P30275",0,0
"A_23_P302750",0,0
"A_23_P302787",0,0
"A_23_P30283",0,0
"A_23_P302914",0,0
"A_23_P30294",0,0
"A_23_P303058",0,0
"A_23_P30307",0,0
"A_23_P303072",0,0
"A_23_P303087",0,0
"A_23_P303101",0,0
"A_23_P303113",0,0
"A_23_P303145",0,0
"A_23_P303149",0,0
"A_23_P30315",0,0
"A_23_P303155",0,0
"A_23_P303181",0,0
"A_23_P303203",0,0
"A_23_P303210",0,0
"A_23_P303238",0,0
"A_23_P303242",0,0
"A_23_P303251",0,0
"A_23_P303260",0,0
"A_23_P303286",0,0
"A_23_P303317",0,0
"A_23_P303329",0,0
"A_23_P30338",0,0
"A_23_P303390",0,0
"A_23_P303417",0,0
"A_23_P303423",0,0
"A_23_P303455",0,0
"A_23_P303523",0,0
"A_23_P303548",0,0
"A_23_P30358",0,0
"A_23_P30363",0,0
"A_23_P303671",0,0
"A_23_P303718",0,0
"A_23_P303763",0,0
"A_23_P30377",0,0
"A_23_P303783",0,0
"A_23_P3038",0,0
"A_23_P303803",0,0
"A_23_P303810",0,0
"A_23_P303815",0,0
"A_23_P303833",0,0
"A_23_P303851",0,0
"A_23_P303891",0,0
"A_23_P30395",0,0
"A_23_P303978",0,0
"A_23_P304000",0,0
"A_23_P304016",0,0
"A_23_P304054",0,0
"A_23_P30411",0,0
"A_23_P304110",0,0
"A_23_P304171",-1,0
"A_23_P3042",0,0
"A_23_P304237",0,0
"A_23_P304279",0,0
"A_23_P304287",0,0
"A_23_P30429",0,0
"A_23_P304304",0,0
"A_23_P304311",0,0
"A_23_P30435",0,0
"A_23_P304356",0,0
"A_23_P304373",0,0
"A_23_P304386",0,0
"A_23_P304395",0,0
"A_23_P304446",0,0
"A_23_P304450",0,0
"A_23_P304489",0,0
"A_23_P304509",0,0
"A_23_P304511",0,0
"A_23_P304524",0,0
"A_23_P304530",0,0
"A_23_P304543",0,0
"A_23_P30464",0,0
"A_23_P304652",0,0
"A_23_P304682",0,0
"A_23_P304716",0,0
"A_23_P30474",0,0
"A_23_P304897",0,0
"A_23_P304921",0,0
"A_23_P30495",0,0
"A_23_P304991",0,0
"A_23_P305016",0,0
"A_23_P305033",0,0
"A_23_P305060",0,0
"A_23_P305092",0,0
"A_23_P305100",0,0
"A_23_P305120",0,0
"A_23_P305137",0,0
"A_23_P305140",0,0
"A_23_P305198",0,0
"A_23_P305205",0,0
"A_23_P305210",0,0
"A_23_P305245",0,0
"A_23_P305273",0,0
"A_23_P305292",0,0
"A_23_P305321",0,0
"A_23_P305335",0,0
"A_23_P3054",0,0
"A_23_P30547",0,0
"A_23_P305470",0,0
"A_23_P305481",0,0
"A_23_P305507",0,0
"A_23_P305527",0,0
"A_23_P30554",0,0
"A_23_P305550",0,0
"A_23_P305581",0,0
"A_23_P305616",0,0
"A_23_P30567",0,0
"A_23_P305677",0,0
"A_23_P305680",0,0
"A_23_P305692",0,0
"A_23_P305711",0,0
"A_23_P305723",0,0
"A_23_P305759",0,0
"A_23_P305761",0,0
"A_23_P305818",0,0
"A_23_P30582",0,0
"A_23_P305863",0,0
"A_23_P305877",0,0
"A_23_P305914",0,0
"A_23_P305938",0,0
"A_23_P305977",0,0
"A_23_P305981",0,0
"A_23_P30603",0,0
"A_23_P306105",0,0
"A_23_P30614",0,0
"A_23_P306148",0,0
"A_23_P306203",0,0
"A_23_P306211",0,0
"A_23_P306215",0,0
"A_23_P306223",0,0
"A_23_P306234",0,0
"A_23_P306240",0,0
"A_23_P30630",0,0
"A_23_P306307",0,0
"A_23_P306326",0,0
"A_23_P30634",0,0
"A_23_P306346",0,0
"A_23_P306352",0,0
"A_23_P306479",0,0
"A_23_P306489",0,0
"A_23_P30649",0,0
"A_23_P3065",0,0
"A_23_P306500",0,0
"A_23_P306507",0,0
"A_23_P306511",0,0
"A_23_P30655",0,0
"A_23_P306610",0,0
"A_23_P306655",0,0
"A_23_P30666",0,0
"A_23_P306730",0,0
"A_23_P306755",0,0
"A_23_P306804",0,0
"A_23_P306819",0,0
"A_23_P306845",0,0
"A_23_P306859",0,0
"A_23_P306867",0,0
"A_23_P30687",0,0
"A_23_P306890",0,0
"A_23_P306919",0,0
"A_23_P30693",0,0
"A_23_P306933",0,0
"A_23_P306941",0,0
"A_23_P306956",0,0
"A_23_P306964",0,0
"A_23_P306987",0,0
"A_23_P307002",0,0
"A_23_P307042",0,0
"A_23_P30707",0,0
"A_23_P307161",0,0
"A_23_P307274",0,0
"A_23_P307310",0,0
"A_23_P307328",0,0
"A_23_P307346",0,0
"A_23_P30736",0,0
"A_23_P307382",0,0
"A_23_P307392",0,0
"A_23_P307400",0,0
"A_23_P307430",0,0
"A_23_P30745",0,0
"A_23_P307502",0,0
"A_23_P307525",0,0
"A_23_P307536",0,0
"A_23_P307544",0,0
"A_23_P30755",0,0
"A_23_P307563",0,0
"A_23_P307570",0,0
"A_23_P307624",0,0
"A_23_P307682",0,0
"A_23_P30776",0,0
"A_23_P307761",0,0
"A_23_P30784",0,0
"A_23_P307844",0,0
"A_23_P307860",0,0
"A_23_P307940",0,0
"A_23_P307955",0,0
"A_23_P307968",0,0
"A_23_P30799",0,0
"A_23_P308021",0,0
"A_23_P308032",0,0
"A_23_P308042",0,0
"A_23_P30805",0,0
"A_23_P308058",0,0
"A_23_P308073",0,0
"A_23_P308097",0,0
"A_23_P308119",0,0
"A_23_P30813",0,0
"A_23_P308136",0,0
"A_23_P308150",0,0
"A_23_P308189",0,0
"A_23_P3083",0,0
"A_23_P308305",0,0
"A_23_P308464",0,0
"A_23_P30848",0,0
"A_23_P308483",0,0
"A_23_P308519",0,0
"A_23_P308552",0,0
"A_23_P308581",0,0
"A_23_P308603",0,0
"A_23_P308632",0,0
"A_23_P308673",0,0
"A_23_P30870",0,0
"A_23_P308722",0,1
"A_23_P308731",0,0
"A_23_P308763",0,0
"A_23_P308800",0,0
"A_23_P308839",0,0
"A_23_P30884",0,0
"A_23_P308924",0,0
"A_23_P308954",0,0
"A_23_P308974",0,0
"A_23_P30900",0,0
"A_23_P30913",0,0
"A_23_P309155",0,0
"A_23_P309198",0,0
"A_23_P309207",0,0
"A_23_P309224",0,0
"A_23_P309246",0,0
"A_23_P309250",0,0
"A_23_P309253",0,0
"A_23_P309261",0,0
"A_23_P30927",0,0
"A_23_P309278",0,0
"A_23_P309281",0,0
"A_23_P309292",0,0
"A_23_P309361",0,0
"A_23_P309381",0,0
"A_23_P309396",0,0
"A_23_P30950",0,0
"A_23_P309515",0,0
"A_23_P309545",0,0
"A_23_P30956",0,0
"A_23_P309599",0,0
"A_23_P309619",0,0
"A_23_P309701",0,0
"A_23_P30972",0,0
"A_23_P309720",0,0
"A_23_P309739",0,0
"A_23_P30976",0,0
"A_23_P309779",0,0
"A_23_P309803",0,0
"A_23_P30983",0,0
"A_23_P309837",0,0
"A_23_P309850",0,0
"A_23_P309865",0,0
"A_23_P309930",0,0
"A_23_P30995",0,0
"A_23_P309950",0,0
"A_23_P309967",0,0
"A_23_P309973",0,0
"A_23_P309989",0,0
"A_23_P309991",0,0
"A_23_P309996",0,0
"A_23_P310",0,0
"A_23_P310022",0,0
"A_23_P31006",0,0
"A_23_P310068",0,0
"A_23_P310086",0,0
"A_23_P310094",0,0
"A_23_P3102",0,0
"A_23_P310222",0,0
"A_23_P310257",0,0
"A_23_P310274",0,0
"A_23_P310295",0,0
"A_23_P310317",0,-1
"A_23_P310331",0,0
"A_23_P310350",0,0
"A_23_P310372",0,0
"A_23_P31041",0,0
"A_23_P310410",0,0
"A_23_P310421",0,0
"A_23_P310439",0,0
"A_23_P31046",0,0
"A_23_P310460",0,0
"A_23_P310483",0,0
"A_23_P310492",0,0
"A_23_P310532",0,0
"A_23_P310540",0,0
"A_23_P31055",0,0
"A_23_P310552",0,0
"A_23_P310560",0,0
"A_23_P310582",0,0
"A_23_P310590",0,0
"A_23_P31064",0,0
"A_23_P310701",0,0
"A_23_P31073",0,0
"A_23_P31085",0,0
"A_23_P310911",0,0
"A_23_P310921",0,0
"A_23_P310931",0,0
"A_23_P310949",0,0
"A_23_P310956",0,0
"A_23_P31097",0,0
"A_23_P310972",0,0
"A_23_P311010",0,0
"A_23_P311020",0,0
"A_23_P311050",0,0
"A_23_P311087",0,0
"A_23_P31109",0,0
"A_23_P3111",0,0
"A_23_P311144",0,0
"A_23_P311150",0,0
"A_23_P31116",0,0
"A_23_P311192",0,0
"A_23_P311201",0,0
"A_23_P311232",0,0
"A_23_P31124",0,0
"A_23_P311246",0,0
"A_23_P311346",0,0
"A_23_P31135",0,0
"A_23_P311358",0,0
"A_23_P311410",0,0
"A_23_P31143",0,0
"A_23_P311468",0,0
"A_23_P311585",0,0
"A_23_P311608",0,0
"A_23_P31161",0,0
"A_23_P311616",0,0
"A_23_P311632",0,0
"A_23_P311640",0,0
"A_23_P311670",0,0
"A_23_P311713",0,0
"A_23_P311732",0,0
"A_23_P311740",0,0
"A_23_P31177",0,0
"A_23_P311780",0,0
"A_23_P311818",0,0
"A_23_P311834",0,0
"A_23_P311847",0,0
"A_23_P311869",0,0
"A_23_P311875",0,0
"A_23_P31188",0,0
"A_23_P311885",0,0
"A_23_P311895",0,0
"A_23_P311901",0,0
"A_23_P311912",0,0
"A_23_P31195",0,0
"A_23_P312008",0,0
"A_23_P312132",0,0
"A_23_P312150",0,0
"A_23_P312174",0,0
"A_23_P312179",0,0
"A_23_P31218",0,0
"A_23_P312181",0,0
"A_23_P312217",0,0
"A_23_P312224",0,0
"A_23_P31224",0,0
"A_23_P312246",0,0
"A_23_P312252",0,0
"A_23_P312271",0,0
"A_23_P312285",0,0
"A_23_P312300",0,0
"A_23_P312344",0,0
"A_23_P312358",0,0
"A_23_P312383",0,0
"A_23_P31240",0,0
"A_23_P312415",0,0
"A_23_P312505",0,0
"A_23_P312536",0,0
"A_23_P312565",0,0
"A_23_P312610",0,0
"A_23_P312646",0,0
"A_23_P312652",0,0
"A_23_P312718",0,0
"A_23_P31273",0,0
"A_23_P312752",0,0
"A_23_P3128",-1,-1
"A_23_P312837",0,0
"A_23_P312840",0,0
"A_23_P312851",0,0
"A_23_P312863",0,0
"A_23_P31287",0,0
"A_23_P312874",0,0
"A_23_P312901",0,0
"A_23_P312920",0,0
"A_23_P312932",0,0
"A_23_P312999",0,0
"A_23_P313",0,0
"A_23_P313031",0,0
"A_23_P31306",0,0
"A_23_P3131",0,0
"A_23_P31315",0,0
"A_23_P313223",0,0
"A_23_P31323",0,0
"A_23_P313278",0,0
"A_23_P31335",0,0
"A_23_P313389",0,0
"A_23_P313428",-1,0
"A_23_P313476",0,0
"A_23_P31348",0,0
"A_23_P313482",0,0
"A_23_P313512",0,0
"A_23_P313542",0,0
"A_23_P313550",0,0
"A_23_P313560",0,0
"A_23_P313568",0,0
"A_23_P313588",0,0
"A_23_P313603",0,0
"A_23_P313623",0,0
"A_23_P313632",0,0
"A_23_P313640",0,0
"A_23_P313645",0,0
"A_23_P313652",0,0
"A_23_P31372",0,0
"A_23_P313728",0,0
"A_23_P313734",0,0
"A_23_P31376",0,0
"A_23_P313828",0,0
"A_23_P31389",0,0
"A_23_P313938",0,0
"A_23_P313961",0,0
"A_23_P313981",0,0
"A_23_P31399",0,0
"A_23_P313993",0,0
"A_23_P314024",0,0
"A_23_P314052",0,0
"A_23_P31407",0,0
"A_23_P314070",0,0
"A_23_P314086",0,0
"A_23_P314101",0,0
"A_23_P314115",0,0
"A_23_P314120",0,0
"A_23_P31414",0,0
"A_23_P314145",0,0
"A_23_P314151",0,0
"A_23_P314191",0,0
"A_23_P314202",0,0
"A_23_P314216",0,0
"A_23_P314222",0,0
"A_23_P314250",0,0
"A_23_P314276",0,0
"A_23_P314363",0,0
"A_23_P31437",0,0
"A_23_P31443",0,0
"A_23_P31444",0,0
"A_23_P314526",0,0
"A_23_P31453",0,0
"A_23_P314584",0,0
"A_23_P314591",1,0
"A_23_P3146",0,0
"A_23_P314642",0,0
"A_23_P314666",0,0
"A_23_P314672",0,0
"A_23_P314691",0,0
"A_23_P314712",0,0
"A_23_P314726",0,0
"A_23_P314755",0,0
"A_23_P314760",0,0
"A_23_P31477",0,0
"A_23_P314789",0,0
"A_23_P314798",0,0
"A_23_P314805",0,0
"A_23_P314811",0,0
"A_23_P314835",0,0
"A_23_P314876",0,0
"A_23_P31489",0,0
"A_23_P315106",0,0
"A_23_P315122",0,0
"A_23_P315131",0,0
"A_23_P315206",0,0
"A_23_P315212",0,0
"A_23_P315241",0,0
"A_23_P315252",0,0
"A_23_P315273",0,0
"A_23_P315286",0,0
"A_23_P315318",0,0
"A_23_P31532",0,0
"A_23_P315320",0,0
"A_23_P315336",0,0
"A_23_P315345",0,0
"A_23_P315354",0,0
"A_23_P31536",0,0
"A_23_P315364",0,0
"A_23_P315378",0,0
"A_23_P315386",0,0
"A_23_P315421",0,0
"A_23_P315425",0,0
"A_23_P315451",0,0
"A_23_P31550",0,0
"A_23_P315571",0,0
"A_23_P315589",0,0
"A_23_P315602",0,0
"A_23_P31563",0,0
"A_23_P315651",0,0
"A_23_P315772",0,0
"A_23_P315789",0,0
"A_23_P315815",0,0
"A_23_P315836",0,0
"A_23_P31584",0,0
"A_23_P315843",0,0
"A_23_P315872",0,0
"A_23_P315892",0,0
"A_23_P3159",0,0
"A_23_P315910",0,0
"A_23_P315933",0,0
"A_23_P315964",0,0
"A_23_P315991",0,0
"A_23_P316012",0,0
"A_23_P31602",0,0
"A_23_P316064",0,0
"A_23_P316085",0,0
"A_23_P316121",0,0
"A_23_P31615",0,0
"A_23_P316150",0,0
"A_23_P316172",0,0
"A_23_P316215",0,0
"A_23_P316239",0,0
"A_23_P31626",0,0
"A_23_P316381",0,0
"A_23_P316410",0,0
"A_23_P316447",0,0
"A_23_P316460",0,0
"A_23_P316472",0,0
"A_23_P316487",0,0
"A_23_P316501",0,0
"A_23_P316511",0,0
"A_23_P316531",0,0
"A_23_P31654",0,0
"A_23_P316543",0,0
"A_23_P316571",0,0
"A_23_P316582",0,0
"A_23_P316601",0,0
"A_23_P316612",0,0
"A_23_P316637",0,0
"A_23_P31671",1,0
"A_23_P316741",0,0
"A_23_P31681",0,0
"A_23_P316812",0,0
"A_23_P316850",0,0
"A_23_P31686",0,0
"A_23_P3169",0,0
"A_23_P316960",0,0
"A_23_P316974",0,0
"A_23_P317001",0,0
"A_23_P31702",0,0
"A_23_P317056",0,0
"A_23_P317082",0,0
"A_23_P317098",0,0
"A_23_P317105",0,0
"A_23_P317184",0,0
"A_23_P317200",0,0
"A_23_P317207",0,0
"A_23_P31721",0,0
"A_23_P317244",0,0
"A_23_P31725",0,0
"A_23_P317324",0,0
"A_23_P317347",0,0
"A_23_P317359",0,0
"A_23_P31739",0,0
"A_23_P317413",0,0
"A_23_P317450",0,0
"A_23_P317465",0,0
"A_23_P31747",0,0
"A_23_P317548",0,0
"A_23_P31755",0,0
"A_23_P317591",0,0
"A_23_P317620",0,0
"A_23_P317636",0,0
"A_23_P31765",0,0
"A_23_P317654",0,0
"A_23_P317657",0,0
"A_23_P317667",0,0
"A_23_P317683",0,0
"A_23_P317691",0,0
"A_23_P3177",0,0
"A_23_P317729",0,0
"A_23_P317756",0,0
"A_23_P317760",0,0
"A_23_P317796",0,0
"A_23_P317800",0,0
"A_23_P317820",0,0
"A_23_P317839",0,0
"A_23_P317854",0,0
"A_23_P317919",0,0
"A_23_P31798",0,0
"A_23_P318039",0,0
"A_23_P31810",0,0
"A_23_P318115",0,0
"A_23_P31816",0,0
"A_23_P318208",0,0
"A_23_P318262",0,0
"A_23_P318284",0,0
"A_23_P318296",0,0
"A_23_P318300",0,0
"A_23_P31833",0,0
"A_23_P318348",0,0
"A_23_P318380",0,0
"A_23_P318396",0,0
"A_23_P31840",0,0
"A_23_P318420",1,0
"A_23_P318432",0,0
"A_23_P31844",0,0
"A_23_P318464",0,0
"A_23_P318486",0,0
"A_23_P31858",0,0
"A_23_P318581",0,0
"A_23_P3186",0,0
"A_23_P318604",0,0
"A_23_P318616",0,0
"A_23_P318646",0,0
"A_23_P31866",0,0
"A_23_P31873",0,0
"A_23_P318800",0,0
"A_23_P318860",0,0
"A_23_P318881",0,0
"A_23_P318890",0,0
"A_23_P318904",0,0
"A_23_P31893",0,0
"A_23_P318938",0,0
"A_23_P318943",0,0
"A_23_P31896",0,0
"A_23_P318989",0,0
"A_23_P319005",0,0
"A_23_P319013",1,0
"A_23_P319027",0,0
"A_23_P31903",0,0
"A_23_P319050",0,0
"A_23_P319083",0,0
"A_23_P319133",0,0
"A_23_P319153",0,0
"A_23_P31921",0,0
"A_23_P319232",0,0
"A_23_P319270",0,0
"A_23_P3193",0,0
"A_23_P31938",0,0
"A_23_P319423",0,0
"A_23_P31945",0,0
"A_23_P319466",0,0
"A_23_P319492",0,0
"A_23_P319512",0,0
"A_23_P319520",0,0
"A_23_P319543",0,0
"A_23_P319549",0,0
"A_23_P319557",0,0
"A_23_P319565",0,0
"A_23_P319572",0,0
"A_23_P319583",0,0
"A_23_P319598",0,0
"A_23_P319617",0,0
"A_23_P319626",0,0
"A_23_P319633",0,0
"A_23_P319640",0,0
"A_23_P319682",0,0
"A_23_P319719",0,0
"A_23_P31978",0,0
"A_23_P319783",0,0
"A_23_P319792",0,0
"A_23_P319808",0,0
"A_23_P31984",0,0
"A_23_P319859",0,0
"A_23_P319874",0,0
"A_23_P319895",0,0
"A_23_P31996",0,0
"A_23_P319970",0,0
"A_23_P320021",0,0
"A_23_P320054",0,0
"A_23_P32006",0,0
"A_23_P320070",0,0
"A_23_P320095",0,0
"A_23_P320113",0,0
"A_23_P320124",0,0
"A_23_P320159",0,0
"A_23_P320185",0,0
"A_23_P320190",0,0
"A_23_P320200",0,0
"A_23_P32021",0,0
"A_23_P320216",0,0
"A_23_P320225",0,0
"A_23_P320242",0,0
"A_23_P320250",0,0
"A_23_P320261",0,0
"A_23_P320278",0,0
"A_23_P32029",0,0
"A_23_P320290",0,0
"A_23_P320304",0,0
"A_23_P32036",0,0
"A_23_P320371",0,0
"A_23_P3204",0,0
"A_23_P320407",0,0
"A_23_P320457",0,-1
"A_23_P320478",0,0
"A_23_P32052",0,0
"A_23_P320530",0,0
"A_23_P32054",0,0
"A_23_P320553",0,0
"A_23_P320578",0,0
"A_23_P320622",0,0
"A_23_P32064",0,0
"A_23_P320658",0,0
"A_23_P320684",0,0
"A_23_P320705",0,0
"A_23_P320717",0,0
"A_23_P320728",0,0
"A_23_P320739",0,0
"A_23_P32078",0,0
"A_23_P320829",0,0
"A_23_P32083",0,0
"A_23_P320837",0,0
"A_23_P320846",0,0
"A_23_P320858",0,0
"A_23_P320862",0,0
"A_23_P320878",0,0
"A_23_P320883",0,0
"A_23_P320887",0,0
"A_23_P320897",0,0
"A_23_P321034",0,0
"A_23_P321052",0,0
"A_23_P32115",0,0
"A_23_P321160",0,0
"A_23_P3212",0,0
"A_23_P321201",0,0
"A_23_P321223",0,0
"A_23_P32125",0,0
"A_23_P321261",0,0
"A_23_P321307",0,0
"A_23_P321320",0,0
"A_23_P321349",0,0
"A_23_P32135",0,0
"A_23_P321354",0,0
"A_23_P321361",0,0
"A_23_P321377",0,0
"A_23_P321388",0,0
"A_23_P32143",0,0
"A_23_P321452",0,0
"A_23_P321466",0,0
"A_23_P321473",0,0
"A_23_P321485",0,0
"A_23_P321496",0,0
"A_23_P3215",0,0
"A_23_P321501",0,0
"A_23_P321511",0,0
"A_23_P321630",0,0
"A_23_P32165",0,0
"A_23_P321703",0,0
"A_23_P32175",0,0
"A_23_P32177",0,0
"A_23_P321846",0,0
"A_23_P321855",0,0
"A_23_P321860",0,0
"A_23_P321892",0,0
"A_23_P321913",0,0
"A_23_P321920",0,0
"A_23_P321935",0,0
"A_23_P321949",0,0
"A_23_P321959",0,0
"A_23_P321972",0,0
"A_23_P321984",0,0
"A_23_P32199",0,0
"A_23_P322",0,0
"A_23_P322008",0,0
"A_23_P322013",0,0
"A_23_P322043",0,0
"A_23_P322076",0,0
"A_23_P322086",0,0
"A_23_P3221",0,0
"A_23_P322116",0,0
"A_23_P32217",0,0
"A_23_P322196",0,0
"A_23_P32223",0,0
"A_23_P32229",0,0
"A_23_P32233",0,0
"A_23_P322367",0,0
"A_23_P322395",0,0
"A_23_P32249",0,0
"A_23_P322519",0,0
"A_23_P32253",0,0
"A_23_P322530",0,0
"A_23_P322562",0,0
"A_23_P322593",0,0
"A_23_P322625",0,0
"A_23_P322632",0,0
"A_23_P322691",0,0
"A_23_P322704",0,0
"A_23_P322735",0,0
"A_23_P322756",0,0
"A_23_P32279",0,0
"A_23_P322845",0,0
"A_23_P322854",0,0
"A_23_P32294",0,0
"A_23_P32308",0,0
"A_23_P323094",0,0
"A_23_P323102",0,0
"A_23_P323143",0,0
"A_23_P323154",0,0
"A_23_P323166",-1,-1
"A_23_P323178",0,0
"A_23_P323180",0,0
"A_23_P323196",0,0
"A_23_P32320",0,0
"A_23_P323227",0,0
"A_23_P323243",0,0
"A_23_P323252",-1,-1
"A_23_P323272",0,0
"A_23_P32328",0,0
"A_23_P323488",0,-1
"A_23_P323563",0,0
"A_23_P323685",0,0
"A_23_P3237",0,0
"A_23_P323743",0,0
"A_23_P323749",0,0
"A_23_P323751",0,0
"A_23_P323761",0,0
"A_23_P323774",0,0
"A_23_P323783",0,0
"A_23_P323801",0,0
"A_23_P323823",0,0
"A_23_P323836",0,0
"A_23_P323872",0,0
"A_23_P323898",0,0
"A_23_P323924",0,0
"A_23_P323930",0,0
"A_23_P323943",0,0
"A_23_P324011",0,0
"A_23_P32404",0,0
"A_23_P324107",0,0
"A_23_P32414",0,0
"A_23_P3242",0,0
"A_23_P32426",0,0
"A_23_P324278",0,0
"A_23_P324304",0,0
"A_23_P324319",0,0
"A_23_P324327",0,0
"A_23_P324340",0,0
"A_23_P324351",0,0
"A_23_P324384",0,0
"A_23_P324419",0,0
"A_23_P32444",0,0
"A_23_P324453",0,0
"A_23_P324461",0,0
"A_23_P324482",0,0
"A_23_P324490",0,0
"A_23_P324523",0,0
"A_23_P324538",0,0
"A_23_P32454",0,0
"A_23_P324554",0,0
"A_23_P324605",0,0
"A_23_P32463",0,0
"A_23_P324633",0,0
"A_23_P324679",0,0
"A_23_P324706",0,0
"A_23_P324718",0,0
"A_23_P32474",0,0
"A_23_P324754",0,0
"A_23_P324807",0,0
"A_23_P324813",0,0
"A_23_P324873",0,0
"A_23_P324885",0,0
"A_23_P324890",0,0
"A_23_P324916",0,0
